source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4421573040578203776,229.59290212971925,2.081870699647358,17.852758,17.730747,17.003656
4421557677481750272,229.8601674554651,2.0114098065607258,21.063257,,
4421478929254164608,229.60331814671952,2.0610404368496478,19.187834,,
4421572971862330368,229.62562939002376,2.086049527937096,16.595118,,
4421478860534839296,229.56621074166043,2.0413600513894594,20.63052,19.512856,19.24087
4421478787523367680,229.57365532305144,2.033970155142246,17.100502,17.4341,16.49644
4421573418535088896,229.66218970772965,2.1118601274393494,18.890457,18.129223,17.359743
4421572559543638400,229.67086513892227,2.096110402313172,17.992538,,
4421473805357552512,229.6168514350847,1.9168223538997124,19.89159,19.9963,19.279308
4421573379883548416,229.6494915214768,2.109597165219026,13.12662,13.704583,12.352497
4421570012625720576,229.8708807670382,2.0620166134391797,21.113604,,
4421572834419556352,229.60371990284227,2.0778439035329197,18.556175,,
4421478104619816576,229.6257927377208,2.0407870687912006,19.162111,,
4421572387744709248,229.73343595127596,2.0900722847153084,20.761505,,19.34569
4421572834419428096,229.5993460288598,2.0677262994468064,17.983318,,
4421573555976556544,229.67233383937943,2.1370912797535166,20.26638,18.916613,19.44365
4421477589224590208,229.56083557073202,1.9933780510299697,20.330608,20.42176,19.73072
4421573796492825728,229.64435665422482,2.1385368975767243,19.53271,18.931734,18.307285
4421526173894540032,229.55214792268055,2.08153591200731,20.452873,20.23223,19.474672
4421568573810440960,229.71327285178944,2.0067415305070346,20.345394,,
4421572525181199104,229.69195754839288,2.097503045049336,19.745628,,
4421573349817620608,229.66515342870375,2.106371472846833,18.392366,17.871502,17.191381
4421571902414761856,229.68259641023585,2.0600855447421442,18.955574,,
4421477241331490048,229.60114640791446,1.966224305084136,18.352247,18.321074,17.727594
4421572765702375808,229.61730428456318,2.055839825959398,19.100168,17.883373,17.237173
4421477692304772864,229.63472757157803,1.997026530225952,19.852575,,
4421571734906572416,229.6533880713374,2.033285889067264,20.193512,,
4421568951767563136,229.753811122983,2.0324693151630946,18.90219,19.038662,18.33067
4421530571940665600,229.46515030206533,2.1513381949089543,18.640938,18.555452,17.89126
4421572937498263936,229.64151685429758,2.089035786176538,16.573849,,
4421572280371883776,229.68228528150644,2.070002304636768,15.383806,15.792412,14.73439
4421568878753118336,229.7071075389246,2.046780600474404,18.877699,18.938698,18.23953
4421573487258406144,229.69375115758598,2.1279957050007416,19.49424,,
4421572559543638016,229.67215415899008,2.0952360601946576,18.343124,,
4421527204686814720,229.47235975986945,2.1008477128968908,20.126009,20.353596,19.735096
4421572765699756544,229.61637277292226,2.0662014225147884,18.762735,,
4421572937503064960,229.64579533925803,2.0949653068200735,17.537622,,
4421473186882264448,229.64859244450412,1.9189896310875472,20.574305,20.557034,19.780981
4421474221969159040,229.61350071811208,1.9556386059973907,20.096375,20.09645,19.45869
4421572112864031616,229.67046309761815,2.0686084922286003,17.932613,17.794405,16.991707
4421474874806225536,229.65061512265606,2.0058149247383894,20.717916,,
4421573727773096576,229.6636502310379,2.133100843709861,19.818628,19.146252,18.65949
4421573349817620736,229.66726921205364,2.102954352324016,19.079342,18.296198,17.691952
4421573693413610752,229.6441547204297,2.1384009938568362,19.450197,17.820724,18.205894
4421573727773149440,229.66331535958835,2.1367931301729697,18.70739,18.462149,17.855139
4421478963613427584,229.5797746262243,2.050665010980814,18.786692,18.472685,17.94471
4421575304029741056,229.66507884660163,2.1663869970547,18.724201,18.740284,18.140003
4421530571940665728,229.4595078064007,2.148376677709066,19.30807,19.8505,18.574993
4421478929254164864,229.60862700076677,2.054501888486806,18.300194,18.057314,17.367397
4421573590334191104,229.6347513483823,2.1178080203445235,19.604172,,
4421526173894552576,229.54581919919423,2.0856103453667934,20.391918,20.38266,19.406881
4421568917407823872,229.7392456465848,2.022418430370472,18.611628,18.790428,18.131819
4421572903138558720,229.63212268458642,2.080531561228385,14.337971,14.398236,13.382489
4421478787523367936,229.57687179780714,2.03434662764993,18.390684,18.52767,17.883003
4421479169772432768,229.56918248065261,2.062937166114276,19.849815,19.37728,18.674828
4421573006222541568,229.64435501291237,2.0979282029164112,17.825323,16.813496,16.234915
4421477348705450624,229.5912820297665,1.990794575072176,20.279924,,
4421571769271250176,229.65468579933335,2.0474496743727335,18.640833,,
4421572731339905536,229.70199927128368,2.1109383749127026,19.151447,,
4421574857348268288,229.79368503339163,2.1842106384469684,20.014816,20.157295,19.528502
4421478104620444416,229.62242829105293,2.032229967932625,20.276424,,
4421572937502552448,229.6475653193937,2.08488066430214,15.370464,15.027852,14.161526
4421573521616260480,229.66051780210307,2.125263296344315,19.145144,18.62936,17.908451
4421571906705435776,229.6721986018698,2.05995424756827,19.167603,18.828217,18.147106
4421574243170543616,229.7193764171933,2.1388816214108295,20.164,20.237482,19.535215
4421572525181198848,229.69079514969226,2.0967558140158795,18.894732,,
4421571837985787264,229.6850980049109,2.053045889814285,19.833237,,
4421573246737029376,229.60305536670805,2.1145218986609144,18.091463,18.04419,17.268003
4421573620401716352,229.64810416241187,2.1296542737075317,15.38998,15.770846,14.721761
4421573555977912448,229.6787000946636,2.1284049016014244,19.435028,19.091013,18.475275
4421572490821270912,229.67849109616313,2.078858011998279,17.364426,17.567226,16.663183
4421573109297875328,229.58328032978045,2.0877208073362152,18.926765,18.7675,18.279459
4421575239601837824,229.67753727337268,2.1592110323964535,18.530716,18.477076,17.804386
4421478860534212608,229.56548708984272,2.041773826503439,19.288652,19.23574,18.538185
4421573590334191232,229.63470519884643,2.118222059258554,19.1433,,
4421572250302684288,229.71226484054338,2.073262385556517,19.119564,19.054193,18.524466
4421573452894724224,229.67715179800766,2.116607223129757,19.209969,18.575745,17.891241
4421478787523368064,229.57585631692632,2.0369232918950497,17.757475,17.889713,17.152124
4421574926067745152,229.79353221520574,2.185762496471874,19.578314,19.890522,19.05949
4421526173895701888,229.55263902410627,2.0752646550075626,19.47242,19.41802,18.90801
4421478104619816960,229.61728015734332,2.035713858349931,19.351122,,
4421572147224161664,229.65053761596107,2.0763637727393136,17.421295,,
4421574964727152768,229.70360207264665,2.1331906568787713,17.850424,18.048841,17.330116
4421478104620444544,229.62168758612844,2.0337058834994552,20.25453,,
4421572903142813696,229.63600921063093,2.077622444751352,14.228429,,
4421569943906566400,229.824077546283,2.0733859399302785,20.745779,20.64797,19.958904
4421473083803031168,229.63406618085477,1.9072969460597553,18.190134,18.407127,17.7314
4421572525181198976,229.69191259431943,2.0978851302259365,19.097395,18.375015,17.933401
4421477864101545600,229.6289096681601,2.019281059222239,20.111753,,
4421573693413599744,229.63509839210894,2.1321131206382558,19.62168,,18.213896
4421572903138484480,229.6421920499681,2.079193918748653,14.245817,14.145783,13.207899
4421474492552421120,229.677635826181,1.9636989708196582,18.998709,19.150782,18.525572
4421526135239357056,229.52598294632935,2.0741544487911625,20.017454,20.202068,19.571297
4421568986127312768,229.73610430895292,2.037807619105177,18.893158,18.994976,18.410854
4421478860534212736,229.56905722954298,2.044039460258113,18.731825,18.767912,18.09991
4421571872350465024,229.66343919711343,2.0515881498477277,19.03269,,
4421478379499590400,229.5634627906366,2.0186208392075913,20.741453,,
4421573452894675328,229.68276531189795,2.1173096222756738,20.00906,19.7097,19.058388
4421573452898665088,229.6764441593892,2.1163669394447386,20.018211,,
4421572868779122944,229.62269158347348,2.0800164767267724,16.098635,15.925646,15.070531
4421572765699756160,229.61573802222458,2.0660876145384526,17.362597,16.69207,15.873533
4421526173895701504,229.55203330313074,2.0743077275509383,17.658907,17.920366,17.092827
4421478138980027008,229.6015368795219,2.0412016130044366,18.81371,,
4421568470737077248,229.70419394806294,2.0003744716516283,19.951035,19.81881,19.056475
4421571734911509376,229.63984035432668,2.036205783212701,18.248205,,
4421572937503064448,229.650888396571,2.0884183980751176,18.190477,,
4421477481849710720,229.55345569509998,1.9860300029419167,18.883087,19.03419,18.415598
4421572628260413696,229.70165551368373,2.103536206555044,19.79523,,
4421573384179207680,229.65502144505743,2.1094329169286197,18.521397,,
4421477898461284608,229.6305504310701,2.020809668944288,18.051672,18.168411,17.48958
4421526238318584576,229.5334878418848,2.086769243982441,18.309782,18.448189,17.705387
4421573040580959232,229.59460065686474,2.0742841765209112,18.843653,18.21239,17.542679
4421573693413599872,229.63494381760373,2.1317724431848775,20.034023,,
4421572765702377344,229.61201963612896,2.0642860837374752,17.562576,17.07727,16.280651
4421568470731225344,229.70512657473853,2.0018219438842855,20.631893,,
4421477898462013952,229.6285090066758,2.022622218790453,20.13646,19.816147,19.004135
4421569016192472960,229.7464576663321,2.0486847054715724,19.144583,19.414001,18.64191
4421569531588519296,229.82326179767836,2.0319906064058637,20.707172,20.636436,20.01962
4421571734906606336,229.65103268628386,2.035177217036589,19.501776,,
4421571734906639872,229.64883724535338,2.0368434481616804,19.239853,18.565678,17.87817
4421568294637938560,229.782407105098,2.0301304576243253,20.367512,,
4421477142548959616,229.58151807820218,1.964859099108056,17.259995,17.785109,16.21757
4421527647067910016,229.4906000811483,2.1528694356783324,17.760344,18.076797,17.239925
4421574307592319872,229.7549537094616,2.139154024926503,20.648043,19.872082,19.778753
4421557746198261760,229.8546366208503,2.0317638380289065,19.753874,19.9948,19.2482
4421477657945035008,229.61982003479994,1.988546984737199,19.532137,18.86013,18.202587
4421479165480490496,229.57675110659162,2.065171904419861,13.937453,14.478092,13.243676
4421526925513351808,229.40914216086225,2.0862085362761325,19.3778,19.651657,18.9196
4421472568406973440,229.57155891818383,1.917529631242335,18.3453,18.574915,17.888084
4421476863374383616,229.46679425639795,1.9738204348416972,20.864084,20.989014,20.256783
4421478035900340992,229.6011633930659,2.025524214368104,19.709902,19.569878,18.774622
4421572009784951296,229.62564564290244,2.0471063201790574,18.965143,17.869259,17.29768
4421572349087940736,229.71939215369918,2.0810412270646945,18.514826,18.633522,18.066662
4421571975425077632,229.64293053497124,2.050799442069834,18.34605,,
4421572181588819968,229.6560588998175,2.0807032666647283,17.713144,16.900665,16.173565
4421478860534215424,229.5714965944798,2.046699097117012,17.778194,,
4421573006222072192,229.6461133463437,2.099317646613854,17.830067,,
4421573762132882432,229.675544091644,2.1436015414511678,18.822863,18.149118,17.72193
4421572486530313600,229.6813757108529,2.0789400912691125,17.845121,17.99113,17.233028
4421573659053861632,229.62454203718733,2.125659534279294,19.52609,,
4421569016192071168,229.74498759451893,2.0421865918149082,19.111517,19.152828,18.622509
4421477761022331264,229.61443727934608,2.0107944025693225,18.668516,,
4421474874804216192,229.65405928033692,2.001624108491517,19.630713,19.729635,19.157877
4421478448218049536,229.54349381983258,2.020994422827712,20.472649,20.414165,19.864532
4421572971858491008,229.62611286918852,2.090549695034079,17.59608,,
4421524077951661312,229.46771656365155,2.022057010631561,17.760464,18.005714,17.239006
4421574208810843392,229.71325533395967,2.1220260200593573,20.733582,20.272573,19.375547
4421474423837221760,229.6462304113654,1.9643514733596192,20.342182,20.388296,19.737486
4421478001541381376,229.58454330959688,2.0112860848509237,20.70256,20.506641,
4421573379883545088,229.64422646338477,2.102859095651791,16.704788,16.58268,15.700082
4421477554863900800,229.58320994881032,1.9912341951045247,19.544134,19.713419,18.98867
4421575441463820928,229.69499176971937,2.1832239179967914,17.640238,17.980003,17.070135
4421573315457916672,229.66210593497,2.1016966010548646,18.106764,17.550444,16.854406
4421477142547991808,229.5803920201453,1.9618239611171704,21.055065,,
4421568225918461440,229.78836934312704,2.0315728700228965,20.615574,20.276827,19.802126
4421526414413265920,229.51213123224304,2.1004584539455506,20.87077,20.792253,20.12623
4421473599198615936,229.66823677141582,1.9463965446564535,19.044718,19.218042,18.459448
4421573418537132800,229.6568032142557,2.110430910696824,19.271578,,
4421526070816487168,229.54441603077305,2.0713133392494187,19.75403,19.63652,18.670244
4421478104620444928,229.62569499845165,2.0268784096482517,20.58871,,
4421478001541380736,229.58543355637647,2.0104907881836063,20.261248,20.34209,19.714687
4421479066693270528,229.55649010691621,2.0561780886143857,20.886147,,
4421527032888343168,229.4470956941796,2.109308904609077,20.76646,21.972754,19.433481
4421569359791013888,229.75033443348403,2.069880548632378,19.794619,19.840204,19.230429
4421571803626046336,229.67925819738363,2.049079764018894,18.974203,,
4421573727773144192,229.66651306552146,2.1379740598703307,19.1425,18.984219,18.333254
4421575067805015808,229.69519065793875,2.1561798618930346,20.968958,20.718391,19.88579
4421573659053861760,229.62485954640135,2.1255156873618195,19.538334,,
4421569153632261504,229.7680055903261,2.062180561380897,20.763264,20.71054,20.07327
4421572765702679936,229.61321369690796,2.0665089672002317,18.893099,18.287413,
4421567607445634176,229.71783236998584,1.9807016293124078,20.488443,20.54231,20.197979
4421477279986874880,229.6028524965956,1.982695401479256,20.268217,,
4421571734910183808,229.64210428960732,2.034558267784122,20.514206,19.732048,19.302519
4421478826174474752,229.5546676334442,2.0358073812078734,18.80189,18.923107,18.298792
4421568947472974976,229.76621427339998,2.03398348327731,19.816454,20.037943,19.331942
4421572078507474048,229.65887129227502,2.058121429594304,19.973127,,
4421478345138834816,229.55474300468737,2.0026780335667183,21.03626,,
4421573452897344640,229.6794598585477,2.1219807229900765,20.211163,20.097689,19.088627
4421568848688430464,229.682410090761,2.034070391658891,15.818278,16.221354,15.195971
4421573074940325120,229.60378606714485,2.081690201424068,19.072618,,
4421478104619817472,229.61725162917756,2.03541962301243,17.063095,17.02873,16.19437
4421572387744710144,229.73181747704007,2.092265569089087,20.2287,20.393112,19.39537
4421573315459710976,229.65801609160687,2.1048155766988548,15.427393,15.720248,14.696394
4421573281096738944,229.60976830971595,2.116099136413231,19.365942,18.492043,18.098026
4421572009784951040,229.62618930394694,2.047234379507942,19.091309,,
4421573384179206528,229.6517370675351,2.106478590852533,16.534916,,
4421571975425077376,229.6509193901806,2.0557216413254293,16.776787,,
4421478997973166720,229.58783592521948,2.055911586172796,18.152618,18.183765,17.602415
4421573349817621504,229.66649108125114,2.1037784296171997,17.758057,17.189812,16.490936
4421573693413599232,229.6400889668168,2.1349686919947475,18.81446,18.592716,17.91682
4421478070260042112,229.6155994856153,2.027206893479102,18.322771,,
4421573830852582144,229.65729954830357,2.1482821325888946,19.740866,19.20803,18.109333
4421571769266479616,229.65802469351797,2.050507799530499,19.10618,,
4421571833695284224,229.68114270535392,2.052031640236136,13.192224,13.789209,12.45464
4421572971858491264,229.62664202723383,2.090311828705337,17.36337,,
4421573074938029312,229.5987327904131,2.0905030755683596,19.368689,19.063898,18.345606
4421571872350462464,229.66414914131218,2.051437908952768,18.708841,18.309156,17.664837
4421572903138711168,229.6317279492054,2.07582902227693,14.518826,14.456201,13.4808855
4421572903138559488,229.63163354040586,2.079932049591961,13.91331,14.025228,13.097425
4421574208810843136,229.70942214502517,2.128382468591296,20.181498,19.656385,19.143377
4421572078507473920,229.6587340885196,2.0577694447334682,19.853575,,
4421572868779124480,229.6215652847297,2.0792748821420988,17.334017,,
4421573452897344512,229.67807284586684,2.1241734081509565,19.996973,,
4421572112868666496,229.6719735736874,2.071770469486941,19.240421,,
4421476554137348096,229.4724863877468,1.9493791618342595,20.078451,20.364107,19.304716
4421568470737076736,229.70073182343037,2.0086606653050088,20.301207,20.137287,19.686539
4421526070816486912,229.5349779187568,2.065256374991354,16.970568,17.357952,16.404144
4421477417424948096,229.554456261387,1.9740057325157299,20.155977,20.044607,19.555885
4421573555974227456,229.6827899308309,2.135152433511881,18.968733,18.947872,18.35606
4421474634286022272,229.63252674686305,1.9699412953789837,19.899172,20.023705,19.33882
4421571975425077248,229.65089456714324,2.0561431119167803,18.397373,,
4421572284665732480,229.68620454657784,2.072514969793953,19.8366,,
4421572284665679616,229.69038916951655,2.0774194663249155,20.574802,,19.361559
4421571734906569216,229.6475358458718,2.02971468322966,19.967236,,
4421478963613428480,229.57775115443408,2.0493605367056396,19.076374,,
4421474118891014784,229.5947759630426,1.9391889800805415,20.376112,20.517614,19.769928
4421572593905768320,229.67230354125144,2.098624937486795,17.788305,17.418285,16.668867
4421571666189459072,229.65932018102407,2.0254635714866316,20.72195,,
4421568917407823744,229.7416091679222,2.024212371074591,19.904224,19.634115,19.085737
4421525830296742912,229.44335340672052,2.0544786370368806,19.368341,19.209858,18.500837
4421477378770442496,229.55215059340966,1.966236525636472,20.355505,19.998114,19.03268
4421477279987913600,229.6052126918294,1.9801097589968568,18.716003,18.925743,18.217112
4421477211267469184,229.57140197729393,1.9755861801547316,20.723621,20.887575,19.937677
4421573418535326848,229.65258015423356,2.119189527858557,18.822107,,
4421477657945035520,229.60902350693655,1.982417881899824,17.849676,18.112688,17.36261
4421526070816487040,229.54412060301738,2.0709897551013894,20.208612,,
4421478104620444800,229.62145275362445,2.0337494091431116,19.858936,18.80175,18.133495
4421478654375810432,229.54177066441503,2.034411479789418,20.776876,,
4421474668645760768,229.64881983044177,1.980806673224399,20.833189,,
4421573246737000832,229.60543199391373,2.1134014179448575,19.788761,,
4421568638240527872,229.68499371718426,2.0049194405924866,18.735802,18.828636,18.279045
4421569359791014272,229.74966524299154,2.0719483877135048,19.593742,19.674175,19.059164
4421575342681192960,229.6842661893164,2.1783810677745485,19.969875,20.141481,19.27457
4421571872345559168,229.66927303538947,2.0462197666248123,18.747828,18.509209,17.938915
4421571902414758656,229.67867363503046,2.05995208436414,17.12238,17.389692,16.467419
4421477761022309888,229.60848401734856,2.001727573638142,19.96874,19.70279,19.010778
4421568878753117184,229.69666905290532,2.038450873064996,19.282677,19.01253,18.504831
4421569123566266496,229.75932415667774,2.052545293233104,18.267534,18.416628,17.791044
4421525658499625344,229.5191814359439,2.052529756215374,11.374993,11.659794,10.940555
4421571872351176192,229.6727167063503,2.0495105015638804,20.161491,19.780409,19.074533
4421478138979556736,229.60515141550218,2.028081095358828,19.801384,19.11568,18.778458
4421573418537130240,229.65434591776935,2.114690797289169,18.648825,,
4421573624693876224,229.6466363732213,2.1222316044593117,17.200539,17.446047,16.499048
4421573006218412416,229.6353330782425,2.1062258014835886,18.888891,,
4421568779968882688,229.70549397394038,2.0188013601354995,20.008713,20.257343,19.442116
4421572555249787392,229.6788696320471,2.089703406203682,17.985966,17.723526,16.923899
4421572559540938240,229.66893010623494,2.0832458464890524,18.53366,,
4421477898461284864,229.63180713491005,2.021703416792346,19.089245,19.01654,18.39718
4421478001541381248,229.58431550390145,2.011533660027722,20.531357,19.971409,19.094799
4421568436375205376,229.69747241356305,1.996773961455321,20.503479,,
4421478963613428736,229.57784583185565,2.04978643338646,19.752415,,
4421568505090962432,229.722366525041,2.010219189110244,19.436243,19.60371,18.961248
4421573178017250176,229.60909170184615,2.097552134052029,18.011211,,
4421478959322060928,229.57882781773029,2.046563109733489,17.870062,17.907516,17.269745
4421573242444573184,229.6049483566655,2.108105459468733,17.839344,17.501955,16.82829
4421573001926422528,229.64241549044823,2.102341316554783,13.207791,13.729537,12.43385
4421525727218064000,229.49755272853753,2.062512606299612,20.382133,20.268509,19.802567
4421571872350462080,229.6648995499351,2.0510489221795245,17.98671,17.83048,17.097145
4421478929254166016,229.60511670350436,2.0592232909299786,19.241415,,
4421525727218279808,229.50705679083765,2.055434019882069,20.887732,,
4421572903138559104,229.63599707223375,2.0829349223400553,12.546567,12.897158,11.686263
4421478860534840704,229.56683264400525,2.0394131005110845,20.6997,20.346325,19.441668
4421477653648403712,229.60839643399524,1.9872304815776898,17.365444,17.705025,16.7978
4421568745612851072,229.678312701665,2.0258531583795354,20.670565,,
4421572868779124096,229.6216795303699,2.0800243379723953,16.034409,15.970851,15.051583
4421573379883544704,229.64245513410242,2.107001371938655,11.429294,12.401875,10.49365
4421574140091367040,229.71623063673104,2.1171598363614383,20.91324,20.43293,19.605556
4421572765699757824,229.61103811446222,2.0618369856607988,18.85492,,
4421474806084712448,229.6704229265527,1.9921115816975181,17.979063,18.193123,17.501518
4421477142547992192,229.58467628810862,1.954812978261798,20.58809,20.169529,19.479115
4421478104619817984,229.61853676933387,2.0363509125788615,18.92214,,
4421574238872843392,229.7251624022198,2.13926135001223,20.25547,20.09075,19.494083
4421569187990762752,229.72595809777235,2.0419655055971897,18.031794,18.180897,17.474108
4421571941065170944,229.6395689366414,2.0391739159764826,18.158592,17.553507,16.94509
4421571975425078912,229.65195380253232,2.057314954142857,18.201193,,
4421478997974902016,229.58670708994174,2.0609768289860484,18.785357,,
4421572486530310784,229.67871726265037,2.085687181586029,16.681713,16.839333,15.937294
4421478963614001280,229.57436277768096,2.0544064635676236,20.596216,,
4421475145387351680,229.50174398247373,1.9181543610712741,18.875023,19.196539,18.449013
4421526276973755776,229.5442786489333,2.0937698469119477,20.278069,19.953133,19.424778
4421478860534213760,229.5664652409788,2.042716895356834,19.371511,19.369629,18.572922
4421572009788091008,229.62585271925727,2.06049678926502,18.970081,,
4421572834421902848,229.60162750442998,2.06852221226258,19.656757,,
4421473839717292416,229.6295749592087,1.9174306813119224,18.020983,18.318453,17.510601
4421574960427349376,229.70753929523647,2.1389163908013553,19.524437,19.441296,18.64468
4421573349815358336,229.66987804120535,2.1030812657563955,18.701935,,
4421474531208821248,229.69396555810064,1.9711851606338877,20.266954,20.6942,19.572468
4421573727773237888,229.6527771584648,2.135485097756827,20.827866,,
4421475871236722432,229.5258692838024,1.9566582827626005,19.101408,18.872696,18.149397
4421477142548959744,229.5738392684135,1.960295213570959,18.801208,18.77168,18.06029
4421571769266440192,229.65419074724818,2.0459064319254576,18.959131,,
4421478654377518464,229.53836249270037,2.0307927877535645,19.681393,19.915512,19.15706
4421573281096740352,229.61324638576178,2.118343574840899,18.066458,18.018541,17.400644
4421572147223940352,229.64720499908887,2.0625288605969874,18.399391,,
4421479135412747904,229.54903936854282,2.0677226780388613,20.502806,19.856718,19.53159
4421572555249787136,229.67805073531457,2.0904665793526256,16.429226,16.208612,16.226524
4421572559540937984,229.6691460572479,2.084197781235233,17.925426,,
4421473427403931520,229.73524161859413,1.9481341308422568,20.778385,20.840479,19.954838
4421574964725088000,229.70334121762514,2.1376060958039536,20.445923,,
4421573693413600896,229.63641613050123,2.132786840515369,18.660933,18.512915,17.981659
4421569432807208448,229.74007820155458,2.080202531021675,20.423546,20.400702,19.618832
4421572112866110720,229.66554827204504,2.071531693314524,18.165293,17.466202,16.747467
4421572215946253184,229.69542049300463,2.058240817605213,20.235098,19.65669,18.991312
4421573109297842944,229.58289013807612,2.0850831097387,18.250664,18.09687,17.35884
4421478929254166272,229.60519146446242,2.059593995971681,19.527275,,
4421572971858344576,229.6295793135253,2.0869280316667544,17.588142,,
4421526173894552448,229.54551102876974,2.0861223375877658,20.715794,20.750038,20.026295
4421575716341763584,229.7502055059117,2.197749259449037,19.51466,19.794165,18.928097
4421573590334109696,229.6365215961975,2.1143113107818596,17.527197,17.54218,16.654877
4421572490823232896,229.68482075393325,2.0836858455682603,19.35765,19.103012,18.368452
4421574994787087616,229.7155616148004,2.1383076851785194,20.409815,20.494629,19.319418
4421477726663744256,229.60902530534915,2.000396453490877,20.089573,20.116636,19.351278
4421477795383989504,229.64503376595425,2.0063000718188584,19.175165,,
4421573379883544960,229.64325046324393,2.108232345447355,14.682101,15.046505,13.947994
4421571734911510400,229.64672893238222,2.041029132710236,18.355505,18.047764,17.472734
4421572868779301760,229.60724720269823,2.0786979451752003,18.172203,17.9919,17.262829
4421574891708007552,229.78292954764686,2.1863069251767193,19.106709,19.333893,18.612562
4421571803631699072,229.675162526302,2.0466762455342504,20.459198,,
4421474221969160576,229.61464689952777,1.9577690230989415,19.568926,19.662899,18.968475
4421572078504429056,229.65089322858353,2.0631057337035816,17.811369,16.921556,16.24089
1328085389223199616,250.21040255277407,36.506006189800445,18.970665,19.559586,18.17515
1328105936346768384,250.2336951053101,36.519476923867174,19.038458,19.216787,18.547806
1328054332314462848,250.581079788009,36.388298214786936,20.087982,19.938654,19.49906
1328106696560661248,250.4025766371807,36.52131577422253,19.291142,,
1328057012381365120,250.40462816666547,36.42285796014932,19.957705,,
1328058283691196928,250.4019439847152,36.50718165830902,20.251625,19.340784,18.715595
1328106284246870144,250.3342768113874,36.55435371545328,21.159435,,
1328059898598899840,250.43375231872295,36.53947092777597,20.14072,19.898542,19.235739
1328105150374404864,250.35209088234447,36.50511083603928,20.353127,,
1328058180609203840,250.39757006668438,36.47428874665202,17.896996,16.875614,16.183428
1328052648687309952,250.51466941325432,36.34660175554822,18.593836,18.786358,18.118933
1328058038875633408,250.38473902471682,36.45964352144783,12.648497,13.228364,11.8816185
1328057802651042176,250.4080037454139,36.44147973112436,18.499538,,
1328059417562206848,250.4495237037633,36.48068605951754,19.267012,,
1328059451922020864,250.45330141790052,36.498351351284775,20.320175,,
1328057802651046400,250.41489106802274,36.45102863844202,17.097954,,
1328105253456981760,250.36733805945553,36.517134595745624,18.927147,17.96847,17.699675
1328058107595085568,250.36313352887245,36.46391976555872,18.76202,,
1328105459610694272,250.35078972201956,36.52261243397959,20.309008,,
1328054297963961984,250.55881666234023,36.39048090674048,20.00458,20.55306,19.495863
1328057081095435520,250.43737435500955,36.43613007896028,18.434048,,
1328058111890373504,250.37079867543915,36.47536790342748,18.715603,18.51524,17.85564
1328105390893615616,250.32988613637508,36.5210444692314,20.849863,20.252909,20.397537
1328055049575510528,250.53369144509412,36.39858018279214,18.85324,19.02088,18.385601
1328053851278552832,250.47644392425613,36.39958767141083,20.43951,20.089483,19.61763
1328106451742936576,250.29422356853172,36.56128586758426,20.288836,20.296902,19.686422
1328029352793913088,250.44025958410208,36.283317095230224,19.255611,19.445395,18.800642
1328057493414724480,250.32994759960425,36.41775673665755,20.05171,,
1328057974450380672,250.4122310440639,36.4735142110627,17.810417,,
1328058180609554304,250.39064195668584,36.48174282536198,18.556345,,
1328105150372732032,250.35881050145602,36.49631315183099,18.901783,18.341131,17.817997
1328058180609203968,250.3981286088272,36.47428912008018,18.525204,,
1328106834004911744,250.41595446613883,36.54686834038772,14.377503,14.737658,13.850176
1328058627283600256,250.4691747647405,36.467085325316226,19.228243,,
1328057733933250688,250.36039099675324,36.46535728198289,18.908335,18.17977,17.675114
1328042817506847616,250.68254421544972,36.39764537702276,19.982077,20.184145,19.465319
1328059761159946240,250.40909802133496,36.5141263193776,19.920206,,
1328058730367216000,250.49523438524562,36.478104691498736,19.619177,19.08664,18.512302
1328057184179079040,250.45179916613495,36.455790048346884,18.324814,17.111631,16.439117
1328042100258051328,250.59669498657584,36.32738604243729,18.710022,18.999903,18.29015
1328104703701168128,250.32365911753635,36.47276165456432,20.483992,19.456146,19.034437
1328085256084820352,250.19052872607784,36.481305234642086,20.942688,20.851368,20.405079
1328057974456579584,250.41411206588643,36.46661261406449,16.749985,,
1328053885638277376,250.4875448376821,36.40935110737085,20.706219,20.6203,19.776669
1328056771857046912,250.44455629944062,36.41442937904192,19.506369,19.068888,18.48021
1328056703137025920,250.45812216255632,36.39753374787172,18.435322,18.384443,17.745483
1328065258721145600,250.5392529801001,36.5664230257337,14.8588295,15.308775,14.236482
1328058730370498944,250.48857570572207,36.491759088493936,15.896704,16.2414,15.288492
1328058696003435136,250.4653601821109,36.47479197016973,18.009087,17.668592,17.00159
1328105253453619712,250.36968876984017,36.523013502338564,20.734745,20.304956,
1328059486278776320,250.43609388194196,36.493132982988605,17.265125,16.581938,15.866872
1328052751766524800,250.52341450831844,36.3554387707483,20.690744,20.388144,19.964779
1328080235262274176,250.1253555522441,36.39881841883249,19.517424,19.885784,18.818258
1328057905737136768,250.42208616835126,36.449063690225124,17.585798,,
1328058283689231616,250.3925115126109,36.506627190906265,17.706846,17.65663,16.856586
1328058180609204096,250.3979164082616,36.47380703496469,18.043615,16.700483,16.311382
1328058077530338304,250.38638703261665,36.47796862204652,18.554409,,
1328054401043175808,250.56331962294504,36.39188279148697,18.807573,19.956062,17.595592
1328057424694473728,250.36555135913557,36.421264445290944,19.259022,19.096586,18.566254
1328058730367215872,250.49067289508616,36.473403766863775,19.42029,18.774382,18.185966
